Source,Target
Manuel Salvadores,Yang Yang
Manuel Werlberger,Horst Bischof
Manuel Werlberger,Thomas Mauthner
Manuel Werlberger,Thomas Pock
Manuel Werlberger,Wolfgang Paier
Mao Ye 0002,Dik Lun Lee
Marc Bron,Maarten de Rijke
Marc E. Maier,Brian J. Taylor
Marc E. Maier,David D. Jensen
Marc E. Maier,Hüseyin Oktay
Marc Holze,Ali Haschimi
Marc Holze,Norbert Ritter
Marc J. V. Ponsen,Geert Gerritsen
Marc J. V. Ponsen,Guillaume Chaslot
Marc J. V. Ponsen,Marc Lanctot
Marc J. V. Ponsen,Steven de Jong
Marc Lanctot,Steven de Jong
Marc Najork,Rina Panigrahy
Marc Spaniol,Gerhard Weikum
Marc Toussaint,Kristian Kersting
Marcel Karnstedt,Axel Polleres
Marcel Karnstedt,Jürgen Umbrich
Marcelo Arenas,Cristian Riveros
Marcelo Arenas,Jorge Pérez 0001
Marcelo Arenas,Juan L. Reutter
Marcelo Mendoza,Barbara Poblete
Marcelo Mendoza,Carlos Castillo 0001
Marcelo Mendoza,Flavio Ferrarotti
Marcelo Mendoza,Juan Manuel Barrios
Marcelo Mendoza,Mauricio Marín
Marcin Sydow,Mariusz Pikula
Marcin Sydow,Ralf Schenkel
Marcin Zukowski,Niels J. Nes
Marcin Zukowski,Peter A. Boncz
Marco Aldinucci,Massimo Torquati
Marco Aldinucci,Salvatore Ruggieri
Marco Brambilla 0001,Piero Fraternali
Marco Brambilla 0001,Stefano Ceri
Marco Cantoni,Dmitri B. Chklovskii
Marco Cantoni,Graham Knott
Marco Cova,Christopher Krügel
Marco Cova,Giovanni Vigna
Marco Cristani,Alessandro Vinciarelli
Marco Cristani,Vittorio Murino
Marco F. Duarte,Richard G. Baraniuk
Marco Fisichella,Kerstin Denecke
Marco Fisichella,Wolfgang Nejdl
Marco Fornoni,Barbara Caputo
Marco Fornoni,Nicolò Cesa-Bianchi
Marco Gruteser,Michael J. Pazzani
Marco Lippi 0001,Matteo Bertini
Marco Lippi 0001,Paolo Frasconi
Marco Vanetti,Barbara Carminati
Marco Vanetti,Elena Ferrari
Marco Vanetti,Elisabetta Binaghi
Marco Vanetti,Moreno Carullo
Marcos André Gonçalves,Adriano Veloso
Marcos Antonio Vaz Salles,Jens Dittrich
Marcos Antonio Vaz Salles,Lukas Blunschi
Marcos R. Vieira,Petko Bakalov
Marcus Fontoura,Bo Pang
Marcus Fontoura,Erik Vee
Marcus Fontoura,Evgeniy Gabrilovich
Marcus Fontoura,Jason Y. Zien
Marcus Fontoura,Maurício R. Mediano
Marcus Fontoura,Sergei Vassilvitskii
Marcus Fontoura,Vanja Josifovski
Marcus Hutter,David Silver
Marcus Rohrbach,Bernt Schiele
Marcus Rohrbach,György Szarvas
Marcus Rohrbach,Iryna Gurevych
Marcus Rohrbach,Michael Stark 0003
Marcus Schramm,Jan Froemberg
Marek Ciglan,Kjetil Nørvåg
Marek Kubicki,Polina Golland
Marek Petrik,Gavin Taylor
Marek Petrik,Ronald Parr
Marek Petrik,Shlomo Zilberstein
Margarita Chli,Andrew J. Davison
Margarita Chli,Hauke Strasdat
Maria Claudia Buzzi,Barbara Leporini
Maria Claudia Buzzi,Marina Buzzi
Maria De Marsico,Daniel Riccio
Maria De Marsico,Michele Nappi
Maria Francesca Faraone,Cosimo Palmisano
Maria Francesca Faraone,Michele Gorgoglione
Maria Holmqvist,Enrique Alfonseca
Maria Holmqvist,Keith B. Hall
Maria Holmqvist,Stefan Riezler
Maria Javaid,Kai Ma
Maria Luisa Bonet,Jordi Levy
Maria P. Grineva,Dmitry Lizorkin
Maria Petrou,Ioannis A. Kakadiaris
Maria Polukarov,Jeffrey S. Rosenschein
Maria Polukarov,Nicholas R. Jennings
Marian Stewart Bartlett,Javier R. Movellan
Marianne Lykke,Birger Larsen
Marianne Lykke,Haakon Lund
Marianne Lykke,Peter Ingwersen
Marie desJardins,James MacGlashan
Marie desJardins,Sara Jacob
Marijn Heule,Toby Walsh
Marijn Koolen,Jaap Kamps
Marin Bertier,Anne-Marie Kermarrec
Marin Bertier,Rachid Guerraoui
Marin Bertier,Vincent Leroy 0001
Marina Barsky,Alex Thomo
Marina Barsky,Calisto Zuzarte
Marina Blanton,Keith B. Frikken
Marina Buzzi,Barbara Leporini
Marina Danilevsky,Jing Gao 0004
Marina Drosou,Kostas Stefanidis
Marina Meila,Marc Scott
Mario Boley,Henrik Grosskreutz
Mario Boley,Thomas Gärtner 0001
Mario Cataldi,Maria Luisa Sapino
Mario Marchand,Francis Turgeon-Boutin
Mario Navas,Carlos Ordonez 0001
Mario Reyes,Pompeu Casanovas
Mario Rojas Quiñones,Alexander Todorov
Mario Rojas Quiñones,David Masip
Mario Rojas Quiñones,Jordi Vitrià
Mario Sznaier,Constantino M. Lagoa
Mario Sznaier,Octavia I. Camps
Marios Hadjieleftheriou,Kun Hou
Marius Kloft,Peter L. Bartlett
Marius Kloft,Ulrich Rückert 0002
Marius Pasca,Enrique Alfonseca
Marius Pasca,Enrique Robledo-Arnuncio
Marius Pasca,Jay Yagnik
Marius Pasca,Keith B. Hall
Marius Pasca,Luciano Sbaiz
Marius Pasca,Ricardo Martin-Brualla
Mariusz Pikula,Ralf Schenkel
Marjorie McShane,Stephen Beale
Mark A. Davenport,Marco F. Duarte
Mark A. Davenport,Richard G. Baraniuk
Mark A. Finlayson,Erik T. Mueller
Mark A. Finlayson,Pablo Gervás
Mark A. Finlayson,Patrick H. Winston
Mark A. Finlayson,Srini Narayanan
Mark A. Kon,Charles DeLisi
Mark A. Rosso,Bernard J. Jansen
Mark Baillie,Ian Ruthven
Mark Baillie,Mark James Carman
Mark Bangert,Philipp Hennig
Mark Bangert,Uwe Oelfke
Mark Bartlett,Iain Bate
Mark Bartlett,James Cussens
Mark D. Smucker,Chandra Prakash Jethani
Mark D. Wood,Alexander C. Loui
Mark D. Wood,Stacie Hibino
Mark Domick,Timothy Gardinier
Mark James Carman,Fabio Crestani
Mark James Carman,Mark Baillie
Mark James Carman,Morgan Harvey
Mark Joseph Cummins,Paul M. Newman
Mark Manashirov,Juan Pablo Muñoz
Mark Manashirov,Miriam Schwartz
Mark Richardson,Daniel R. Berger
Mark Richardson,Jared B. Bowden
Mark Richardson,Jeff W. Lichtman
Mark Richardson,John M. Mendenhall
Mark Richardson,Juan Carlos Tapia
Mark Richardson,Ken J. Hayworth
Mark Richardson,Kevin L. Briggman
Mark Richardson,Kristen M. Harris
Mark Richardson,Moritz Helmstaedter
Mark Richardson,Richard Schalek
Mark Richardson,Winfried Denk
Mark Sanderson,Evangelos Kanoulas
Mark Sanderson,Monica Lestari Paramita
Mark Sanderson,Paul D. Clough
Mark Schildhauer,Ben Leinfelder
Mark Schildhauer,Margaret O'Brien
Mark Schildhauer,Matthew B. Jones
Marko Grobelnik,Hans Westerhof
Marko Grobelnik,Paul Over
Marko Tanaskovic,Luc Van Gool
Markus Brill,Edith Hemaspaandra
Markus Brill,Lane A. Hemaspaandra
Markus Bundschus,Anna Bauer-Mehren
Markus Bundschus,Laura Inés Furlong
Markus Bundschus,Volker Tresp
Markus Enzweiler,Angela Eigenstetter
Markus Enzweiler,Bernt Schiele
Markus Muhr,Michael Granitzer
Markus Muhr,Roman Kern
Markus Ojala,Aristides Gionis
Markus Ojala,Gemma C. Garriga
Markus Ojala,Heikki Mannila
Markus Schedl,Cornelia Schiketanz
Markus Schedl,Dominik Schnitzer
Markus Schedl,Gerhard Widmer
Markus Schedl,Klaus Seyerlehner
Markus Storer,Horst Bischof
Markus Storer,Martin Urschler
Markus Strohmaier,Gerd Stumme
Markus Ulrich,Nassir Navab
Markus Ulrich,Slobodan Ilic
Marquis Foreman,Kai Ma
Marquis Foreman,Lin Chen 0006
Marquis Foreman,Maria Javaid
Marquis Foreman,Simone Franzini
Marshall F. Tappen,Christoph H. Lampert
Marshall F. Tappen,Rahul Sukthankar
Marta Poblet,Sergi Torralba
Martha A. Larson,Alan Hanjalic
Marti A. Hearst,Andrew Tomkins
Marti A. Hearst,Barney Pell
Martijn van Otterlo,Luc De Raedt
Martin Amelie,Monique Noirhomme-Fraiture
Martin Amelie,Quang Vinh Nguyen
Martin Amelie,Simeon J. Simoff
Martin Atkinson,Daniel A. Keim
Martin Atkinson,Erik Van der Goot
Martin Atkinson,Josef Steinberger
Martin Atkinson,Ralf Steinberger
Martin Bravenboer,Micah Sherr
Martin F. O'Connor,Mark Roantree
Martin Godec,Christian Leistner
Martin Godec,Horst Bischof
Martin Godec,Peter M. Roth
Martin Godec,Sabine Sternig
Martin Godec,Thomas Pock
Martin Grund,Alexander Zeier
Martin Grund,Hasso Plattner
Martin Hahmann,Dirk Habich
Martin Hahmann,Wolfgang Lehner
Martin Hofmann 0011,Gerhard Rigoll
Martin Hofmann 0011,Thomas S. Huang
Martin Huber 0001,Alexander Cavallaro
Martin Huber 0001,Dorin Comaniciu
Martin Huber 0001,Joachim Hornegger
Martin Hugh Goodfellow,Ela Hunt
Martin Hugh Goodfellow,John Wilson
Martin Humenberger,Wilfried Kubinger
Martin J. Kollingbaum,Chris Burnett
Martin J. Kollingbaum,Jean Oh
Martin J. Kollingbaum,Katia P. Sycara
Martin Jaggi,Marek Sulovský
Martin Jägersand,Albert Murtha
Martin Potthast,Benno Stein 0001
Martin Potthast,Christof Bräutigam
Martin Potthast,Martin Trenkmann
Martin Potthast,Steffen Becker 0001
Martin Renqiang Min,Anthony J. Bonner
Martin Renqiang Min,Laurens van der Maaten
Martin Szummer,Nick Craswell
Martin Trenkmann,Benno Stein 0001
Martin Urschler,Horst Bischof
Marwan Torki,Ahmed M. Elgammal
Mary Hegarty,Richard E. Mayer
Mary McGlohon,Christos Faloutsos
Mary McGlohon,Leman Akoglu
Maryam Karimzadehgan,ChengXiang Zhai
Maryam Majedi,Kambiz Ghazinour
Maryam Majedi,Ken Barker 0001
María Pérez Catalán,Ismael Sanz
María Pérez Catalán,Rafael Berlanga Llavori
Masahiro Kimura,Hiroshi Motoda
Masahiro Kimura,Kazumi Saito
Masaki Ikeda,Hiroshi Nakagawa
Masaki Ikeda,Issei Sato
Masaki Ikeda,Shingo Ono
Masaki Yamazaki,Gang Xu
Masanari Takagi,Hironobu Fujiyoshi
Masanari Takagi,Takayoshi Yamashita
Masao Shimizu,Masatoshi Okutomi
Masashi Sugiyama,Hirotaka Hachiya
Masashi Sugiyama,Hisashi Kashima
Masashi Sugiyama,Motoaki Kawanabe
Masashi Sugiyama,Paul von Bünau
Masashi Sugiyama,Satoshi Hara 0001
Masashi Sugiyama,Taiji Suzuki
Masashi Sugiyama,Takafumi Kanamori
Masashi Sugiyama,Toshiyuki Tanaka
Masashi Toyoda,Masaru Kitsuregawa
Masatoshi Okutomi,Masayuki Tanaka 0001
Masaya Murata,Hiroyuki Toda
Masaya Murata,Ryoji Kataoka
Masaya Murata,Takayoshi Mochizuki
Masaya Murata,Yumiko Matsuura
Masoud Makrehchi,José Carlos Cortizo
Massimiliano Ciaramita,Daniel Mahler
Massimiliano Ciaramita,Enrique Alfonseca
Massimiliano Ciaramita,Keith B. Hall
Massimiliano Ciaramita,Maria Holmqvist
Massimiliano Ciaramita,Stefan Riezler
Massimo Guarascio,Giuseppe Manco 0001
Massimo Melucci,Stefan Rueger
Massimo Poesio,Bruno Pouliquen
Matan Gavish,Boaz Nadler
Matan Gavish,Ronald R. Coifman
Matej Oresic,Samuel Kaski
Mathias Niepert,Christian Meilicke
Mathias Niepert,Heiner Stuckenschmidt
Mathieu Salzmann,Raquel Urtasun
Matias Bjørling,Ahmed Mseddi
Matias Bjørling,Björn Þór Jónsson 0001
Matias Bjørling,Lionel Le Folgoc
Matias Bjørling,Luc Bouganim
Matias Bjørling,Philippe Bonnet
Matt Schmill,Michael L. Anderson
Matt Schmill,Tim Oates
Matteo Bertini,Paolo Frasconi
Matteo Magnani,Danilo Montesi
Matteo Santoro,Alessandro Verri
Matteo Santoro,Silvia Villa
Matthew B. Jones,Ben Leinfelder
Matthew B. Jones,Margaret O'Brien
Matthew Cooper 0002,Gene Golovchinsky
Matthew D. Hoffman,David M. Blei
Matthew D. Hoffman,Perry R. Cook
Matthew D. Schmill,Donald Perlis
Matthew D. Zeiler,Dilip Krishnan
Matthew D. Zeiler,Graham W. Taylor
Matthew D. Zeiler,Robert Fergus
Matthew E. Antone,Seth J. Teller
Matthew E. Taylor,Behnam Robatmili
Matthew E. Taylor,Bertrand A. Maher
Matthew E. Taylor,Doug Burger
Matthew E. Taylor,Katherine E. Coons
Matthew E. Taylor,Kathryn S. McKinley
Matthew H. Austern,Aart J. C. Bik
Matthew H. Austern,Grzegorz Czajkowski
Matthew H. Austern,Ilan Horn
Matthew H. Austern,James C. Dehnert
Matthew H. Austern,Naty Leiser
Matthew J. Rattigan,David D. Jensen
Matthew Johnson-Roberson,Danica Kragic
Matthew Johnson-Roberson,Gabriel Skantze
Matthew Johnson-Roberson,Jeannette Bohg
Matthew Johnson-Roberson,Joakim Gustafson
Matthew Johnson-Roberson,Rolf Carlson
Matthew Klenk,David W. Aha
Matthew Marge,Benjamin Frisch
Matthew McCaslin,Donald Perlis
Matthew McCaslin,Matthew D. Schmill
Matthew McCaslin,Michael L. Anderson
Matthew McCaslin,Michelle Snowden
Matthew McCaslin,Tim Oates
Matthew Michelson,Sofus A. Macskassy
Matthew Michelson,Steven Minton
Matthew Molineaux,David W. Aha
Matthew Molineaux,Matthew Klenk
Matthew R. Walter,Matthew E. Antone
Matthew R. Walter,Seth J. Teller
Matthew R. Walter,Yuli Friedman
Matthew Toews,James J. Clark
Matthew Toews,Tal Arbel
Matthew Toews,William M. Wells III
Matthew W. Bilotti,Eric Nyberg
Matthew W. Bilotti,Jaime G. Carbonell
Matthew W. Bilotti,Jonathan L. Elsas
Matthias Grundmann,Ariel Shamir
Matthias Grundmann,Iain A. Matthews
Matthias Grundmann,Irfan A. Essa
Matthias Grundmann,Jessica K. Hodgins
Matthias Grundmann,Mei Han
Matthias Grundmann,Vivek Kwatra
Matthias Hagen,Benno Stein 0001
Matthias Hagen,Christof Bräutigam
Matthias Hagen,Martin Potthast
Matthias Hert,Gerald Reif
Matthias Hert,Harald C. Gall
Matthias Niewerth,Thomas Schwentick
Matthias Pohl,David Sonnabend
Matthias Renz,Andreas Züfle
Matthias Renz,Arthur Zimek
Matthias Renz,Erich Schubert
Matthias Renz,Matthias Schubert
Matthias Schiffer,Thomas Seidl 0001
Matthias Schneider,Hari Sundar
Matthias Schneider,Joachim Hornegger
Matthias Schneider,Rui Liao
Matthieu Exbrayat,Christel Vrain
Matthieu Guillaumin,Cordelia Schmid
Matthieu Guillaumin,Jakob J. Verbeek
Matthijs Douze,Cordelia Schmid
Matthijs Douze,Patrick Pérez
Matthijs Hovelynck,Boris Chidlovskii
Matti Pietikäinen,Stan Z. Li
Maurice van Keulen,Ander de Keijzer
Maurice van Keulen,Norbert Ritter
Mauricio A. Hernández,Christine Robson
Mauricio A. Hernández,Edison L. Ting
Mauricio A. Hernández,Howard Ho
Mauricio A. Hernández,Ioana Roxana Stanoi
Mauricio A. Hernández,Jan Pieper
Mauricio A. Hernández,Jeffrey S. Pierce
Mauricio A. Hernández,Lei Shi 0002
Mauricio A. Hernández,Lucian Popa 0001
Mauricio Marín,Barbara Poblete
Mauricio Marín,Flavio Ferrarotti
Mauricio Marín,Francisco Tirado
Mauricio Marín,Manuel Prieto-Matías
Maurizio Lenzerini,Moshe Y. Vardi
Mauro Brunato,Andrea Passerini
Mauro Cherubini,Nuria Oliver
Mauro Sozio,Aristides Gionis
Maurício R. Mediano,Bo Pang
Max C. Göbel,Bernhard Krüpl
Max C. Göbel,Robert Baumgartner
Max C. Göbel,Wolfgang Holzinger
Max Korbel,Kenny Lei
Max Korbel,Zachary Dodds
Max Van Kleek,Brennan Moore
Max Van Kleek,David R. Karger
Max Van Kleek,Paul André
Maxim Grinev,Dmitry Lizorkin
Maxim Grinev,Maria P. Grineva
Maxim Makatchev,Reid G. Simmons
Maxim Schnjakin,Christoph Meinel
Maya Cakmak,Andrea Lockerd Thomaz
Maya Ramanath,Gerhard Weikum
Mehdi Kaytoue,Amedeo Napoli
Mehdi Kaytoue,Sergei O. Kuznetsov
Mehdi Kaytoue,Zainab Assaghir
Mehran Bozorgi,Geoffrey M. Voelker
Mehran Bozorgi,Lawrence K. Saul
Mehran Bozorgi,Stefan Savage
Mehran Kafai,Kazunori Okada
Mei Chen,Dean Pomerleau
Mei Chen,Rahul Sukthankar
Mei Han,Irfan A. Essa
Mei Xie,DongMing Tang
Mei Yang,Mei-Hong Deng
Mei Yang,Rong-Yan Jia
Mei Yang,Yue Liu
Mei-Hong Deng,Rong-Yan Jia
Mei-Hong Deng,Yue Liu
Mei-Yan Pang,Dan Zhang
Mei-Yan Pang,He Zhang
Meinard Müller,Bodo Rosenhahn
Meirav Galun,Michal Irani
Melanie Herschel,Felix Naumann
Melanie Herschel,Frank Kaufer
Melike Sah,Vincent Wade
Melissa Kasari,Hannu Toivonen
Melissa Kasari,Petteri Hintsanen
Melissa Kowalczyk,Mark Domick
Melissa Kowalczyk,Timothy Gardinier
Meltem Demirkus,James J. Clark
Meltem Demirkus,Matthew Toews
Meltem Demirkus,Tal Arbel
Meng Su,WeiLi Ge
Meng Wang 0001,Hong-Jiang Zhang
Meng Zhang,Lin Chen 0012
Mercan Topkara,Stephan H. Wissel
Merih Seran Uysal,Thomas Seidl 0001
Mian Pan,Dmitry Korkin
Mian Pan,Yi Shang
Miao Wang,Bin Liu
Miao Wang,Jing Liu
Miao Wang,Pu Zhao
Miao Zhang,Chris H. Q. Ding
Micah Sherr,Tao Tao
Micah Sherr,William R. Marczak
Micah Sherr,Yun Mao
Micha Moffie,David R. Kaeli
Micha Moffie,Fatemeh Azmandian
Micha Moffie,Javed A. Aslam
Micha Moffie,Jennifer G. Dy
Michael A. Bender,Bradley C. Kuszmaul
Michael A. Goodrich,Bryan S. Morse
Michael Armbrust,Armando Fox
Michael Armbrust,Beth Trushkowsky
Michael Armbrust,David A. Patterson
Michael Armbrust,Jesse Trutna
Michael Armbrust,Michael J. Franklin
Michael Armbrust,Nick Lanham
Michael Armbrust,Stephen Tu
Michael Bain,Alfred Krzywicki
Michael Bain,Paul Compton
Michael Bain,Wayne Wobcke
Michael Bain,Yang Sok Kim
Michael Barnathan,Christos Faloutsos
Michael Barnathan,Scott Faro
Michael Barnathan,Vasileios Megalooikonomou
Michael Bendersky,David A. Smith
Michael Bendersky,Donald Metzler
Michael Bendersky,Evgeniy Gabrilovich
Michael Bendersky,Vanja Josifovski
Michael Benedikt,Gabriele Puppis
Michael Benedikt,Huy Vu
Michael Bleyer,Carsten Rother
Michael Brenner 0001,Bernhard Nebel
Michael Buro,Timothy Furtak
Michael Calonder,Pascal Fua
Michael Calonder,Vincent Lepetit
Michael D. Breitenstein,Luc Van Gool
Michael D. Breitenstein,Vittorio Ferrari
Michael D. Lieberman,Hanan Samet
Michael D. Morse,Martin Ester
Michael Dinerstein,Daniel Harari
Michael Dinerstein,Shimon Ullman
Michael Donoser,Hayko Riemenschneider
Michael Donoser,Horst Bischof
Michael E. Houle,Umar Qasim
Michael E. Houle,Vincent Oria
Michael Firth,Daniel S. Yeung
Michael Gamon,Aman Dhesi
Michael Gamon,David Maxwell Chickering
Michael Gamon,Scott Counts
Michael H. Bowling,Susan A. Murphy
Michael H. Böhlen,Themis Palpanas
Michael H. Coen,Nathanael Fillmore
Michael Hahsler,Margaret H. Dunham
Michael Hausenblas,Aidan Hogan
Michael Hausenblas,Axel Polleres
Michael Hausenblas,Stefan Decker
Michael Hay,Andrew McGregor 0001
Michael Hirsch 0001,Bernhard Schölkopf
Michael Hirsch 0001,Stefan Harmeling
Michael Huber 0001,Felix Naumann
Michael Huber 0001,Gregor Hackenbroich
Michael Huber 0001,Ulf Leser
Michael Huber 0001,Wojciech M. Barczynski
Michael Häfner,Alfred Gangl
Michael Häfner,Andreas Vécsei
Michael Häfner,Friedrich Wrba
Michael I. Jordan,Dan Klein
Michael J. Carey 0001,Alexander Kotopoulis
Michael J. Carey 0001,Chen Li 0001
Michael J. Carey 0001,Chris Wolf
Michael J. Carey 0001,Doug Burdick
Michael J. Carey 0001,Joshua Spiegel
Michael J. Carey 0001,Kuang Chen
Michael J. Carey 0001,Sachin Thatte
Michael J. Carey 0001,Till Westmann
Michael J. Cole,Jacek Gwizdka
Michael J. Cole,Nicholas J. Belkin
Michael J. Franklin,Alan Li
Michael J. Franklin,Beth Trushkowsky
Michael J. Franklin,Daniel Farina
Michael J. Franklin,David A. Patterson
Michael J. Franklin,Jeffrey Davis
Michael J. Franklin,Jesse Trutna
Michael J. Franklin,Joseph M. Hellerstein
Michael J. Franklin,Neil Thombre
Michael J. Franklin,Nick Lanham
Michael J. Franklin,Pasha Golovko
Michael J. Gielniak,Andrea Lockerd Thomaz
Michael J. Gielniak,Jae Wook Yoo
Michael J. Jones 0001,Tim K. Marks
Michael J. Kearns,Umar Syed
Michael J. Paul,Roxana Girju
Michael J. Pawlish,Aparna S. Varde
Michael J. Welch,Walter Chang
Michael K. Lawrence,Rachel Pottinger
Michael K. Lawrence,Sheryl Staub-French
Michael K. Ng,Zhi-Hua Zhou
Michael Kaisers,John Robert Yaros
Michael Kifer,Andreas Pieris
Michael Kifer,Thomas Lukasiewicz
Michael L. Anderson,Donald Perlis
Michael L. Anderson,Matthew D. Schmill
Michael L. Anderson,Tim Oates
Michael L. Littman,Carlos Diuk
Michael L. Littman,John Robert Yaros
Michael L. Littman,Michael Kaisers
Michael L. Littman,Monica Babes
Michael L. Nelson,Lyudmila Balakireva
Michael L. Nelson,Scott Ainsworth
Michael Lanzone,Carla P. Gomes
Michael Leece,Kenny Lei
Michael Leece,Max Korbel
Michael Leece,Nicole Lesperance
Michael Leece,Steve Matsumoto
Michael Leece,Zachary Dodds
Michael M. Bronstein,Alexander M. Bronstein
Michael M. Bronstein,Fabrice Michel
Michael M. Bronstein,Iasonas Kokkinos
Michael M. Bronstein,Nikos Paragios
Michael Mampaey,Jilles Vreeken
Michael Mathioudakis,Nick Koudas
Michael Mathioudakis,Peter Marbach
Michael McGuiness,Ivan Rudnicki
Michael McGuiness,Sam Christy
Michael Meier 0002,Fang Wei 0001
Michael Meier 0002,Georg Lausen
Michael Meier 0002,Michael Schmidt 0002
Michael Mitzenmacher,Georgios Zervas
Michael Morse,Doug Burdick
Michael Morse,Peter Mork
Michael Ovelgönne,Andreas Geyer-Schulz
Michael Plavinski,Bianca Wackersreuther
Michael R. Lyu,Hao Ma 0001
Michael R. Lyu,Irwin King
Michael Reale,Terry Hung
Michael Robert Brennan,Rachel Greenstadt
Michael Robert Brennan,Stacey Wrazien
Michael Roscheck,Bryan S. Morse
Michael Roscheck,Michael A. Goodrich
Michael S. Brown,Stephen Lin
Michael Schmidt 0002,Fang Wei 0001
Michael Schmidt 0002,Georg Lausen
Michael Schwarz 0002,Erik Vee
Michael Schwarz 0002,Jack Xie
Michael Schwarz 0002,Jian Yang 0002
Michael Springmann,Heiko Schuldt
Michael Springmann,Ihab Al Kabary
Michael Stark 0003,Bernt Schiele
Michael Stark 0003,György Szarvas
Michael Stark 0003,Iryna Gurevych
Michael Thielscher,Sebastian Voigt
Michael Villamizar,Alberto Sanfeliu
Michael Villamizar,Francesc Moreno-Noguer
Michael Villamizar,Juan Andrade-Cetto
Michael W. K. Cheng,Byron Choi
Michael W. K. Cheng,William Kwok-Wai Cheung
Michael Wand 0001,Christian Theobalt
Michael Wand 0001,Hendrik P. A. Lensch
Michael Weber 0001,Frank Kargl
Michael Witt,Tim Juchcinski
Michael Wunder,John Robert Yaros
Michael Wunder,Michael Kaisers
Michael Wunder,Michael L. Littman
Michael Wunder,Monica Babes
Michaela Götz,Johannes Gehrke
Michail Vlachos,Isidore Rigoutsos
Michal Aharon,Arik Itskovitch
Michal Aharon,Inbal Marhaim
Michal Aharon,Ira Cohen
Michal Aharon,Ron Banner
Michal Drozdzal,Carolina Malagelada
Michal Drozdzal,Fernando Azpiroz
Michal Drozdzal,Jordi Vitrià
Michal Drozdzal,Laura Igual
Michal Irani,Steven M. Seitz
Michal Ptaszynski,Jacek Maciejewski
Michal Ptaszynski,Kenji Araki
Michal Ptaszynski,Pawel Dybala
Michal Ptaszynski,Rafal Rzepka
Michal Sofka,Dorin Comaniciu
Michal Sramka,Jörg Denzinger
Michal Sramka,Mina Askari
Michal Valko,Ling Huang
Michalis Faloutsos,Christos Faloutsos
Michalis Raptis,Kamil Wnuk
Michalis Raptis,Stefano Soatto
Michaël Rademaker,Bernard De Baets
Michaël Rademaker,Eyke Hüllermeier
Michel Dhome,Sylvie Naudet-Collette
Michel François Valstar,Maja Pantic
Michel François Valstar,Xavier Binefa
Michela Farenzena,Alessandro Perina
Michela Farenzena,Andrea Fusiello
Michela Farenzena,Loris Bazzani
Michela Farenzena,Marco Cristani
Michela Farenzena,Vittorio Murino
Michelangelo Ceci,Donato Malerba
Michele Berlingerio,Anna Monreale
Michele Berlingerio,Dino Pedreschi
Michele Berlingerio,Fosca Giannotti
Michele Berlingerio,Michele Coscia
Michele Catasta,Renaud Delbru
Michele Catasta,Stefan Decker
Michele Catasta,Szymon Danielczyk
Michele Coscia,Anna Monreale
Michele Coscia,Dino Pedreschi
Michele Coscia,Fosca Giannotti
Michele Gorgoglione,Cosimo Palmisano
Michele Nappi,Daniel Riccio
Michelle Scribner-MacLean,Christopher Corcoran
Michelle Scribner-MacLean,Ivan Rudnicki
Michelle Scribner-MacLean,James M. Dalphond
Michelle Scribner-MacLean,John Fertitta
Michelle Scribner-MacLean,Michael McGuiness
Michelle Scribner-MacLean,Sam Christy
Michelle Snowden,Donald Perlis
Michelle Snowden,Matthew D. Schmill
Michelle Snowden,Michael L. Anderson
Michelle Snowden,Tim Oates
Michelle X. Zhou,Lei Shi 0002
Michelle X. Zhou,Li Tan
Michelle X. Zhou,Qiang Zhang
Mickey Brautbar,Michael J. Kearns
Mickey Brautbar,Umar Syed
Miguel Angel Lozano,Boyan Bonev 0001
Miguel Angel Lozano,Pablo Suau
Miguel Durazo,Lily Jow
Miguel Granados,Boris Ajdin
Miguel Granados,Christian Theobalt
Miguel Granados,Hendrik P. A. Lensch
Miguel Granados,Michael Wand 0001
Miguel Reyes,Sergio Escalera
Mihai C. Lintean,Vasile Rus
Mihai Georgescu,Raluca Paiu
Mihai Georgescu,Wolfgang Nejdl
Mihai Lupu,Christopher G. Harris 0001
Mihai Lupu,John Tait
Mihai Lupu,Katja Mayer
Mikalai Tsytsarau,Kerstin Denecke
Mikalai Tsytsarau,Themis Palpanas
Mike Partridge,Aisha B. Miah
Mike Partridge,Christopher M. Nutting
Mike Partridge,Kevin J. Harrington
Mikhail Bautin,Charles B. Ward
Mikhail Bautin,Steven Skiena
Mikhail M. Shashkov,Thomas L. Griffiths
Mikhail Sizintsev,Kevin J. Cannons
Mikhail Sizintsev,Richard P. Wildes
Mikhail Zaslavskiy,Francis R. Bach
Mikio Nakano,Akira Mizutani
Mikio Nakano,Hiromi Narimatsu
Mikio Nakano,Kotaro Funakoshi
Mikio Nakano,Naoto Iwahashi
Mikio Nakano,Ryo Taguchi
Mikio Nakano,Taisuke Sumii
Mikio Nakano,Takashi Nose
Mikio Nakano,Takayuki Nagai
Mikio Nakano,Tomoaki Nakamura
Mikio Nakano,Xiang Zuo
Mikio Nakano,Yuji Hasegawa
Milad Shokouhi,Nick Craswell
Milad Shokouhi,Stephen Robertson
Milan Sonka,Mona Kathryn Garvin
Milan Stankovic,Claudia Wagner
Milan Stankovic,Jelena Jovanovic 0001
Milan Stankovic,Philippe Laublet
Min Li,Wei Chen 0012
Min Liu 0008,Amit K. Roy-Chowdhury
Min Lu,Jie Liu 0007
