,gender,varying
Vladimir Estivill-Castro,M,2
Vladimir Kolmogorov,M,1
Volker Haarslev,M,1
Volker Markl,M,2
Volker Roth 0001,M,1
Volodya Vovk,M,1
Véronique Ventos,F,1
Wagner Meira Jr.,M,1
Wai Gen Yee,M,1
Walid G. Aref,M,1
Walter A. Kosters,M,1
Wang Chiew Tan,M,2
Wang Ying,M,1
Wataru Okada,M,2
Wei Chu,M,1
Wei Fan 0001,M,1
Wei Li,M,1
Wei Wang 0010,M,3
Wei Zhang,M,1
Wei-Cheng Lai,M,1
Wei-Jing Zhu,M,1
Wei-Min Shen,M,1
Wei-Ying Ma,M,1
Wen Jin,M,2
Wen Niu,M,1
Wen-Chi Hou,M,1
Wendy Hall,F,1
Wenke Lee,F,1
Werner Kießling,M,1
Werner Nutt,M,1
Wesley W. Chu,M,3
Will Portnoy,M,1
Willem Jonker,M,1
William A. Barrett,M,3
William DuMouchel,M,1
William E. Walsh,M,1
William J. McKenna,M,1
William M. Wells III,M,2
William O'Connell,M,1
William P. Jones,M,1
William R. Hersh,M,1
William Stafford Noble,M,1
William Wei Song,M,1
Wilson Chan,M,1
Wim Mooij,M,1
Win Bausch,M,1
Witold Lukaszewicz,M,1
Wojciech Kasprzak,M,1
Wolfgang Faber 0001,M,1
Wolfgang Förstner,M,1
Wolfgang Gaul,M,1
Wolfgang Heuser,M,1
Wolfgang Lehner,M,1
Wolfgang Macherey,M,1
Wolfram Burgard,M,2
Wynne Hsu,F,2
Xavier Llorà,M,1
Xenofon D. Koutsoukos,M,1
Xiang Sean Zhou,M,1
Xiao Han 0007,M,1
Xiao Mang Shou,M,1
Xin Wang 0010,M,1
Xin Zhang 0002,M,2
XinWen Hou,M,2
Xu Liang,M,1
Yaakov Tsaig,M,1
Yair Liberzon,M,1
Yakov Keselman,M,1
Yang Dai,M,1
Yang Song,M,1
Yaniv Gal,M,1
Yannis Kalfoglou,M,2
Yannis Kotidis,M,1
Yannis Manolopoulos,M,2
Yannis Papakonstantinou,M,3
Yannis Theodoridis,M,1
Yao Liang,M,1
Yao Wang,M,1
Yaron Kanza,M,1
Yasuhiko Kitamura,M,1
Yasuhiro Katayama,M,1
Yasuhiro Omori,M,1
Yasushi Sakurai,M,1
Yasuyuki Hirakawa,M,1
Ye Fan,M,1
Ye Zhang,M,1
Yehezkel Yeshurun,M,1
Yehoshua Sagiv,M,2
Yehoshua Y. Zeevi,M,1
Yehuda Koren,M,1
Yevgeny Seldin,M,1
Yi Ma 0001,M,1
Yi Shang,M,1
Yi Zhang 0001,M,1
Ying Guang Li,M,1
Ying Hu,M,1
Ying Li,M,1
Ying Lu,M,1
Ying Nian Wu,M,1
Ying Sai,M,1
Ying Wu 0001,M,1
Ying Yang 0001,M,1
Ying Zhu,M,1
Yoad Winter,M,1
Yoav Shoham,M,1
Yoav Y. Schechner,M,1
Yoichi Sato,M,1
Yonatan Aumann,M,1
Yonatan Schler,M,1
Yong Rui,M,2
Yong Yu 0006,M,1
Yoram Baram,M,1
Yorick Wilks,M,2
Yossi Matias,M,1
Youcef Mezouar,M,1
Young-Suk Lee,F,1
Yu He,M,2
Yu Yin,M,1
Yuan Jiang 0001,M,1
Yue Cao,M,1
Yuji Matsumoto 0001,M,1
Yuji Niwa,M,1
Yukio Ohsawa,M,2
Yuko Sakurai,F,1
Yuri A. Ivanov,M,1
Yuri Boykov,M,1
Yusuf Akca,M,2
Yutaka Hata,M,1
Yutaka Sasaki,M,1
Yves Bérubé Lauzière,M,1
Yves Deville,M,1
Zach Solan,M,1
Zachary Bodnar,M,1
Zachary G. Ives,M,1
Zhen-Yu Yang,M,1
Zheng Chen 0001,M,1
Zhi-Hua Zhou,M,1
Zhu Zhang,M,1
Zohreh Nazeri,F,1
Zoran Despotovic,M,1
Zoran Obradovic,M,3
Zoé Lacroix,F,1
Zvika Marx,M,1
Óscar Corcho,M,1
